,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",267.00(1.41),65.23(0.18),nan(nan),nan(nan),50.38(0.16),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",268.00(0.71),65.10(0.09),nan(nan),nan(nan),50.07(0.10),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",268.20(0.84),65.08(0.11),nan(nan),nan(nan),50.03(0.13),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",268.80(0.45),65.00(0.06),nan(nan),nan(nan),49.92(0.04),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",268.00(0.71),65.10(0.09),nan(nan),nan(nan),50.07(0.10),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",268.20(0.84),65.08(0.11),nan(nan),nan(nan),50.03(0.13),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",268.80(0.45),65.00(0.06),nan(nan),nan(nan),49.92(0.04),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",268.00(0.71),65.10(0.09),nan(nan),nan(nan),50.07(0.10),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",268.20(0.84),65.08(0.11),nan(nan),nan(nan),50.03(0.13),0.21(0.06)
"{'T': 16, 'gamma': 18.75, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",268.80(0.45),65.00(0.06),nan(nan),nan(nan),49.92(0.04),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",272.80(1.64),64.48(0.21),48.51(0.70),34.44(0.47),49.73(0.26),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",272.60(1.82),64.51(0.24),48.44(0.70),34.41(0.47),49.75(0.26),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",273.00(2.55),64.45(0.33),nan(nan),nan(nan),49.78(0.18),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",364.80(11.52),52.50(1.50),48.09(1.04),35.47(0.40),49.29(1.70),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",364.60(10.60),52.53(1.38),48.53(1.66),35.92(0.67),49.29(1.49),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",270.40(0.89),64.79(0.12),nan(nan),nan(nan),50.09(0.16),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",437.60(13.56),43.02(1.77),48.88(1.36),35.44(0.68),47.96(1.30),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",383.20(11.12),50.10(1.45),49.42(1.30),36.02(1.03),49.49(1.76),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",269.20(1.10),64.95(0.14),nan(nan),nan(nan),50.11(0.06),0.18(0.01)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",291.00(7.68),62.11(1.00),nan(nan),nan(nan),50.16(1.10),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",293.60(9.79),61.77(1.27),nan(nan),nan(nan),49.99(0.79),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",267.80(1.30),65.13(0.17),nan(nan),nan(nan),50.28(0.18),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",290.60(10.16),62.16(1.32),nan(nan),nan(nan),49.96(0.78),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",293.00(11.40),61.85(1.48),nan(nan),nan(nan),50.17(0.43),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",268.00(1.22),65.10(0.16),nan(nan),nan(nan),50.24(0.18),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",314.60(38.63),59.04(5.03),48.61(nan),35.31(nan),49.79(1.10),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",324.80(33.39),57.71(4.35),48.57(nan),34.20(nan),50.50(0.90),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",267.80(1.64),65.13(0.21),nan(nan),nan(nan),50.25(0.22),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
"{'T': 16, 'gamma': 18.75, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",269.00(0.00),64.97(0.00),nan(nan),nan(nan),49.90(0.00),0.18(0.00)
