,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.59,38.54,50.00,97.84
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,96.94
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,96.94
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,29.58,38.54,50.00,96.52
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,94.26
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,94.29
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 7500}",12499.00,50.00,29.32,38.40,50.00,94.51
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,91.36
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,91.38
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 7500}",12500.00,50.00,28.62,38.00,50.00,91.73
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.20
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.41
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 7500}",5064.00,79.74,48.73,48.45,79.74,22.39
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.62
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,98.02
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.56,38.53,50.00,97.92
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,98.18
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,98.36
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 7500}",12501.00,50.00,29.59,38.54,50.00,97.63
